params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",8.984908999999789,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",8.742012000000159,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",13.994392000000062,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",15.053835000000163,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",19.543228,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",16.06660499999998,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",14.382670999999846,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",14.923741999999947,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",14.351886000000377,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",14.771781999999803,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",13.19826600000033,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.44636300000002,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.261351999999988,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.338416999999936,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.975699000000077,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.288379000000077,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.158224000000246,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.248368999999911,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.162160000000313,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.968580000000202,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.117491999999856,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.322503999999753,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.223625999999967,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.323583000000326,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.062857999999778,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.211735999999746,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.828321999999844,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.422988999999689,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.554525000000012,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.44571599999972,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.036540999999943,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.081590999999662,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.336929000000055,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.265791999999692,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.86397500000021,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.977674999999635,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.402925000000323,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.34228400000029,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",12.045982000000095,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.892092000000048,100,0.0,0.0,0.0,0.0,0.0
